111;0.820707;0.790404;0.825758;0.828283;0.843434;0.843434;0.818182;0.830808;0.805556;0.840909;0.815657;0.828283;0.838384;0.848485;0.795455;0.851010;0.830808;0.813131;0.835859;0.803030;0.805556;0.818182;0.825758;0.843434;0.815657;0.813131;0.815657;0.815657;0.851010;0.823232
112;0.785354;0.823232;0.833333;0.813131;0.838384;0.863636;0.830808;0.830808;0.800505;0.818182;0.828283;0.838384;0.803030;0.853535;0.792929;0.845960;0.843434;0.820707;0.828283;0.803030;0.830808;0.818182;0.838384;0.825758;0.825758;0.833333;0.830808;0.853535;0.813131;0.825758
113;0.810606;0.861111;0.845960;0.843434;0.815657;0.866162;0.838384;0.825758;0.815657;0.848485;0.825758;0.805556;0.868687;0.833333;0.818182;0.830808;0.805556;0.851010;0.830808;0.818182;0.810606;0.815657;0.843434;0.853535;0.823232;0.843434;0.863636;0.800505;0.823232;0.838384
114;0.835859;0.818182;0.808081;0.843434;0.851010;0.853535;0.823232;0.848485;0.845960;0.810606;0.843434;0.838384;0.873737;0.833333;0.820707;0.838384;0.825758;0.861111;0.851010;0.828283;0.845960;0.835859;0.835859;0.820707;0.820707;0.828283;0.856061;0.838384;0.820707;0.818182
115;0.848485;0.815657;0.848485;0.858586;0.840909;0.845960;0.833333;0.851010;0.787879;0.825758;0.843434;0.848485;0.810606;0.823232;0.840909;0.823232;0.845960;0.861111;0.838384;0.848485;0.818182;0.820707;0.838384;0.813131;0.810606;0.830808;0.828283;0.853535;0.825758;0.838384
116;0.845960;0.858586;0.828283;0.833333;0.813131;0.845960;0.833333;0.843434;0.863636;0.858586;0.833333;0.820707;0.843434;0.830808;0.815657;0.838384;0.800505;0.843434;0.840909;0.815657;0.868687;0.843434;0.815657;0.838384;0.820707;0.830808;0.808081;0.851010;0.840909;0.830808
117;0.840909;0.795455;0.843434;0.808081;0.843434;0.856061;0.840909;0.830808;0.828283;0.853535;0.861111;0.805556;0.840909;0.845960;0.792929;0.833333;0.843434;0.805556;0.823232;0.856061;0.800505;0.835859;0.861111;0.858586;0.840909;0.830808;0.835859;0.830808;0.868687;0.845960
118;0.825758;0.861111;0.845960;0.818182;0.828283;0.873737;0.848485;0.828283;0.843434;0.830808;0.810606;0.823232;0.856061;0.830808;0.825758;0.818182;0.840909;0.853535;0.810606;0.853535;0.833333;0.803030;0.840909;0.856061;0.808081;0.828283;0.843434;0.861111;0.830808;0.843434
119;0.853535;0.853535;0.840909;0.861111;0.825758;0.818182;0.856061;0.823232;0.858586;0.856061;0.853535;0.828283;0.820707;0.845960;0.830808;0.825758;0.833333;0.858586;0.818182;0.830808;0.818182;0.845960;0.853535;0.845960;0.848485;0.868687;0.828283;0.871212;0.838384;0.810606
120;0.853535;0.818182;0.840909;0.838384;0.851010;0.866162;0.843434;0.805556;0.845960;0.843434;0.828283;0.848485;0.823232;0.808081;0.825758;0.858586;0.845960;0.845960;0.848485;0.833333;0.851010;0.838384;0.883838;0.805556;0.838384;0.848485;0.805556;0.851010;0.853535;0.861111
121;0.797980;0.825758;0.838384;0.878788;0.818182;0.861111;0.843434;0.858586;0.858586;0.873737;0.813131;0.808081;0.843434;0.830808;0.873737;0.868687;0.820707;0.843434;0.838384;0.851010;0.871212;0.810606;0.833333;0.840909;0.853535;0.853535;0.838384;0.825758;0.830808;0.840909
122;0.823232;0.805556;0.851010;0.866162;0.820707;0.861111;0.848485;0.863636;0.825758;0.835859;0.843434;0.835859;0.853535;0.833333;0.835859;0.840909;0.858586;0.861111;0.863636;0.863636;0.823232;0.858586;0.818182;0.840909;0.830808;0.840909;0.876263;0.840909;0.843434;0.851010
123;0.843434;0.843434;0.868687;0.863636;0.830808;0.803030;0.853535;0.830808;0.830808;0.843434;0.863636;0.848485;0.873737;0.843434;0.871212;0.840909;0.843434;0.853535;0.838384;0.820707;0.830808;0.863636;0.858586;0.861111;0.815657;0.843434;0.845960;0.840909;0.825758;0.851010
124;0.853535;0.848485;0.861111;0.825758;0.840909;0.825758;0.858586;0.823232;0.853535;0.838384;0.845960;0.820707;0.835859;0.863636;0.848485;0.835859;0.863636;0.845960;0.813131;0.843434;0.851010;0.861111;0.823232;0.866162;0.848485;0.833333;0.840909;0.843434;0.853535;0.876263
125;0.861111;0.845960;0.845960;0.856061;0.843434;0.863636;0.810606;0.823232;0.830808;0.838384;0.873737;0.866162;0.873737;0.863636;0.825758;0.835859;0.856061;0.823232;0.815657;0.858586;0.856061;0.873737;0.810606;0.833333;0.881313;0.823232;0.838384;0.848485;0.840909;0.851010
126;0.840909;0.843434;0.843434;0.808081;0.851010;0.868687;0.845960;0.848485;0.825758;0.873737;0.835859;0.858586;0.843434;0.835859;0.845960;0.888889;0.828283;0.858586;0.866162;0.851010;0.853535;0.843434;0.838384;0.828283;0.830808;0.825758;0.845960;0.848485;0.840909;0.858586
127;0.843434;0.840909;0.868687;0.861111;0.863636;0.818182;0.856061;0.861111;0.858586;0.853535;0.833333;0.787879;0.830808;0.858586;0.838384;0.830808;0.851010;0.878788;0.886364;0.843434;0.830808;0.848485;0.813131;0.861111;0.815657;0.856061;0.833333;0.878788;0.851010;0.840909
128;0.893939;0.868687;0.825758;0.851010;0.820707;0.835859;0.830808;0.866162;0.840909;0.848485;0.818182;0.820707;0.845960;0.845960;0.845960;0.866162;0.866162;0.856061;0.856061;0.871212;0.863636;0.863636;0.861111;0.835859;0.851010;0.838384;0.856061;0.853535;0.853535;0.838384
129;0.858586;0.858586;0.838384;0.843434;0.851010;0.863636;0.871212;0.843434;0.843434;0.881313;0.856061;0.835859;0.830808;0.868687;0.840909;0.825758;0.843434;0.878788;0.876263;0.825758;0.868687;0.863636;0.823232;0.866162;0.833333;0.840909;0.833333;0.818182;0.909091;0.856061
130;0.835859;0.848485;0.848485;0.843434;0.871212;0.825758;0.828283;0.886364;0.861111;0.820707;0.830808;0.868687;0.853535;0.861111;0.873737;0.853535;0.828283;0.876263;0.848485;0.856061;0.858586;0.813131;0.856061;0.845960;0.805556;0.835859;0.851010;0.853535;0.858586;0.853535
131;0.858586;0.853535;0.868687;0.856061;0.871212;0.823232;0.818182;0.851010;0.835859;0.833333;0.881313;0.866162;0.853535;0.858586;0.840909;0.840909;0.828283;0.861111;0.845960;0.858586;0.840909;0.833333;0.853535;0.863636;0.845960;0.853535;0.871212;0.863636;0.825758;0.853535
132;0.830808;0.851010;0.871212;0.863636;0.825758;0.863636;0.843434;0.840909;0.873737;0.848485;0.838384;0.848485;0.845960;0.833333;0.845960;0.840909;0.845960;0.863636;0.866162;0.828283;0.848485;0.848485;0.863636;0.856061;0.858586;0.866162;0.828283;0.853535;0.845960;0.838384
133;0.830808;0.830808;0.861111;0.835859;0.848485;0.876263;0.853535;0.845960;0.840909;0.868687;0.830808;0.848485;0.851010;0.803030;0.840909;0.861111;0.845960;0.881313;0.840909;0.848485;0.833333;0.833333;0.851010;0.843434;0.856061;0.861111;0.863636;0.843434;0.858586;0.848485
134;0.868687;0.858586;0.861111;0.843434;0.873737;0.823232;0.843434;0.853535;0.833333;0.856061;0.840909;0.845960;0.823232;0.830808;0.856061;0.866162;0.876263;0.833333;0.835859;0.838384;0.840909;0.830808;0.858586;0.883838;0.856061;0.871212;0.861111;0.853535;0.843434;0.833333
135;0.866162;0.825758;0.843434;0.863636;0.840909;0.848485;0.856061;0.881313;0.856061;0.868687;0.848485;0.843434;0.843434;0.904040;0.823232;0.848485;0.833333;0.848485;0.835859;0.876263;0.853535;0.828283;0.843434;0.871212;0.861111;0.853535;0.848485;0.833333;0.853535;0.840909
136;0.848485;0.861111;0.856061;0.856061;0.848485;0.843434;0.873737;0.878788;0.830808;0.840909;0.861111;0.853535;0.866162;0.861111;0.830808;0.861111;0.830808;0.858586;0.840909;0.848485;0.851010;0.838384;0.871212;0.868687;0.856061;0.858586;0.818182;0.851010;0.823232;0.876263
137;0.838384;0.848485;0.820707;0.851010;0.891414;0.845960;0.871212;0.813131;0.797980;0.881313;0.858586;0.840909;0.856061;0.866162;0.868687;0.856061;0.815657;0.851010;0.861111;0.853535;0.868687;0.840909;0.838384;0.830808;0.866162;0.810606;0.820707;0.896465;0.848485;0.868687
138;0.868687;0.856061;0.853535;0.858586;0.845960;0.851010;0.873737;0.851010;0.833333;0.858586;0.845960;0.871212;0.871212;0.856061;0.856061;0.861111;0.853535;0.856061;0.838384;0.851010;0.843434;0.851010;0.851010;0.830808;0.845960;0.833333;0.840909;0.845960;0.840909;0.848485
139;0.873737;0.845960;0.858586;0.843434;0.843434;0.866162;0.858586;0.863636;0.830808;0.835859;0.830808;0.825758;0.825758;0.805556;0.838384;0.876263;0.863636;0.866162;0.856061;0.858586;0.866162;0.853535;0.858586;0.853535;0.848485;0.858586;0.835859;0.858586;0.881313;0.866162
140;0.853535;0.813131;0.858586;0.881313;0.851010;0.845960;0.866162;0.878788;0.856061;0.848485;0.825758;0.843434;0.878788;0.825758;0.866162;0.838384;0.845960;0.825758;0.863636;0.845960;0.823232;0.871212;0.843434;0.835859;0.840909;0.858586;0.840909;0.856061;0.861111;0.840909
141;0.845960;0.838384;0.845960;0.843434;0.868687;0.858586;0.851010;0.873737;0.873737;0.858586;0.835859;0.848485;0.898990;0.878788;0.840909;0.833333;0.840909;0.871212;0.851010;0.853535;0.868687;0.866162;0.866162;0.835859;0.853535;0.868687;0.856061;0.871212;0.838384;0.845960
142;0.848485;0.868687;0.838384;0.851010;0.873737;0.868687;0.845960;0.858586;0.830808;0.868687;0.853535;0.861111;0.843434;0.833333;0.861111;0.858586;0.845960;0.851010;0.833333;0.868687;0.845960;0.856061;0.876263;0.838384;0.868687;0.873737;0.838384;0.845960;0.858586;0.866162
143;0.853535;0.853535;0.868687;0.858586;0.843434;0.858586;0.843434;0.871212;0.853535;0.876263;0.853535;0.856061;0.833333;0.871212;0.853535;0.835859;0.863636;0.868687;0.863636;0.851010;0.835859;0.838384;0.863636;0.871212;0.868687;0.883838;0.838384;0.818182;0.843434;0.840909
144;0.845960;0.843434;0.861111;0.845960;0.833333;0.838384;0.843434;0.835859;0.843434;0.873737;0.878788;0.840909;0.858586;0.840909;0.881313;0.858586;0.851010;0.808081;0.856061;0.863636;0.843434;0.840909;0.861111;0.853535;0.863636;0.861111;0.838384;0.851010;0.868687;0.840909
145;0.853535;0.853535;0.845960;0.856061;0.818182;0.853535;0.858586;0.886364;0.843434;0.815657;0.843434;0.835859;0.853535;0.833333;0.863636;0.851010;0.840909;0.851010;0.838384;0.868687;0.848485;0.833333;0.848485;0.876263;0.861111;0.871212;0.856061;0.863636;0.830808;0.863636
146;0.840909;0.863636;0.866162;0.843434;0.840909;0.851010;0.876263;0.848485;0.853535;0.858586;0.840909;0.825758;0.878788;0.876263;0.835859;0.835859;0.835859;0.856061;0.845960;0.863636;0.851010;0.815657;0.848485;0.858586;0.873737;0.853535;0.871212;0.838384;0.851010;0.830808
147;0.835859;0.858586;0.858586;0.861111;0.871212;0.863636;0.828283;0.856061;0.851010;0.853535;0.840909;0.881313;0.843434;0.891414;0.823232;0.851010;0.833333;0.851010;0.891414;0.840909;0.856061;0.863636;0.830808;0.848485;0.878788;0.848485;0.851010;0.861111;0.858586;0.848485
148;0.835859;0.861111;0.843434;0.818182;0.866162;0.878788;0.853535;0.866162;0.871212;0.861111;0.843434;0.833333;0.853535;0.871212;0.868687;0.848485;0.838384;0.833333;0.848485;0.830808;0.840909;0.881313;0.845960;0.861111;0.835859;0.848485;0.861111;0.866162;0.863636;0.856061
149;0.878788;0.871212;0.866162;0.856061;0.856061;0.825758;0.851010;0.871212;0.853535;0.833333;0.815657;0.858586;0.851010;0.866162;0.853535;0.858586;0.840909;0.858586;0.851010;0.818182;0.886364;0.848485;0.840909;0.866162;0.866162;0.843434;0.873737;0.838384;0.866162;0.863636
150;0.886364;0.820707;0.858586;0.848485;0.863636;0.808081;0.866162;0.856061;0.868687;0.848485;0.845960;0.861111;0.861111;0.851010;0.838384;0.851010;0.818182;0.863636;0.840909;0.863636;0.838384;0.845960;0.886364;0.856061;0.858586;0.848485;0.853535;0.843434;0.863636;0.840909
151;0.840909;0.858586;0.866162;0.856061;0.871212;0.848485;0.866162;0.856061;0.818182;0.866162;0.853535;0.853535;0.845960;0.828283;0.858586;0.858586;0.878788;0.845960;0.835859;0.840909;0.853535;0.861111;0.871212;0.876263;0.851010;0.881313;0.861111;0.856061;0.863636;0.835859
152;0.871212;0.835859;0.833333;0.863636;0.868687;0.858586;0.830808;0.868687;0.838384;0.843434;0.861111;0.853535;0.823232;0.868687;0.825758;0.845960;0.868687;0.881313;0.856061;0.868687;0.856061;0.825758;0.851010;0.840909;0.876263;0.858586;0.835859;0.838384;0.861111;0.835859
153;0.868687;0.901515;0.851010;0.835859;0.820707;0.851010;0.873737;0.851010;0.845960;0.856061;0.876263;0.800505;0.876263;0.873737;0.833333;0.858586;0.866162;0.876263;0.838384;0.863636;0.858586;0.853535;0.858586;0.861111;0.853535;0.853535;0.838384;0.848485;0.861111;0.904040
154;0.840909;0.853535;0.858586;0.871212;0.858586;0.861111;0.876263;0.833333;0.888889;0.848485;0.871212;0.830808;0.873737;0.843434;0.896465;0.863636;0.853535;0.843434;0.840909;0.876263;0.868687;0.871212;0.835859;0.825758;0.868687;0.830808;0.851010;0.878788;0.853535;0.851010
155;0.873737;0.851010;0.858586;0.871212;0.840909;0.876263;0.845960;0.848485;0.856061;0.876263;0.861111;0.871212;0.871212;0.833333;0.871212;0.851010;0.856061;0.853535;0.861111;0.873737;0.863636;0.851010;0.873737;0.835859;0.856061;0.866162;0.866162;0.848485;0.858586;0.830808
